Total amount Withdrawn,No Of Withdrawals
199138.0,44.0
306486.0,58.0
461240.0,122.0
760188.0,149.0
283879.0,59.0
199138.0,44.0
306486.0,58.0
461240.0,122.0
760188.0,149.0
199138.0,44.0
20700.0,20.0
306486.0,58.0
461240.0,122.0
760188.0,149.0
199138.0,44.0
39400.0,25.0
306486.0,58.0
461240.0,122.0
760188.0,149.0
199138.0,44.0
21400.0,17.0
306486.0,58.0
461240.0,122.0
760188.0,149.0
199138.0,44.0
37300.0,29.0
206432.0,47.0
218295.0,71.0
421938.0,101.0
209444.0,59.0
500.0,1.0
339000.0,64.0
412700.0,128.0
421938.0,101.0
220100.0,37.0
99600.0,15.0
23300.0,6.0
156000.0,46.0
421938.0,101.0
42400.0,9.0
31000.0,4.0
206432.0,47.0
131200.0,37.0
211138.0,46.0
209444.0,59.0
459000.0,144.0
206432.0,47.0
451500.0,129.0
421938.0,101.0
502300.0,82.0
65500.0,34.0
493600.0,77.0
637900.0,131.0
421938.0,101.0
786800.0,96.0
473000.0,76.0
177400.0,28.0
508700.0,131.0
421938.0,101.0
950600.0,150.0
104400.0,50.0
817800.0,130.0
425300.0,124.0
211138.0,46.0
701500.0,140.0
255000.0,49.0
399300.0,63.0
218295.0,71.0
421938.0,101.0
500200.0,84.0
245800.0,67.0
206432.0,47.0
218295.0,71.0
421938.0,101.0
211138.0,46.0
209444.0,59.0
206432.0,47.0
218295.0,71.0
421938.0,101.0
211138.0,46.0
209444.0,59.0
206432.0,47.0
218295.0,71.0
421938.0,101.0
211138.0,46.0
209444.0,59.0
101400.0,48.0
218295.0,71.0
421938.0,101.0
209444.0,59.0
122900.0,58.0
104500.0,46.0
218295.0,71.0
421938.0,101.0
209444.0,59.0
33000.0,20.0
30000.0,10.0
218295.0,71.0
421938.0,101.0
209444.0,59.0
4800.0,4.0
74100.0,25.0
218295.0,71.0
421938.0,101.0
209444.0,59.0
117700.0,56.0
350600.0,86.0
500.0,1.0
421938.0,101.0
209444.0,59.0
61400.0,16.0
353300.0,96.0
4800.0,3.0
421938.0,101.0
209444.0,59.0
230500.0,59.0
75300.0,26.0
11700.0,7.0
421938.0,101.0
209444.0,59.0
46500.0,30.0
296600.0,56.0
117600.0,47.0
6000.0,2.0
190300.0,70.0
6100.0,6.0
69800.0,15.0
124300.0,48.0
471300.0,124.0
32000.0,5.0
351000.0,103.0
5000.0,7.0
120100.0,57.0
421938.0,101.0
211138.0,46.0
209444.0,59.0
21700.0,14.0
147200.0,65.0
209444.0,59.0
587200.0,106.0
156700.0,42.0
20300.0,19.0
166700.0,69.0
421938.0,101.0
209444.0,59.0
66800.0,22.0
168700.0,57.0
116300.0,57.0
620700.0,146.0
91900.0,33.0
347900.0,117.0
88200.0,19.0
146800.0,62.0
421938.0,101.0
6000.0,2.0
111000.0,52.0
276400.0,57.0
215300.0,78.0
421938.0,101.0
70100.0,25.0
245300.0,69.0
374200.0,84.0
176300.0,73.0
421938.0,101.0
127100.0,36.0
355400.0,94.0
119900.0,30.0
232900.0,88.0
211138.0,46.0
42300.0,13.0
338300.0,136.0
48800.0,25.0
228800.0,75.0
487500.0,133.0
172800.0,46.0
206900.0,43.0
331600.0,79.0
269900.0,97.0
421938.0,101.0
533900.0,126.0
114900.0,28.0
220161.0,46.0
319106.0,90.0
573433.0,129.0
317805.0,108.0
42400.0,26.0
135000.0,25.0
554500.0,151.0
573433.0,129.0
317805.0,108.0
65100.0,18.0
3000.0,1.0
515000.0,110.0
573433.0,129.0
317805.0,108.0
225500.0,32.0
220161.0,46.0
361300.0,103.0
67300.0,16.0
1042300.0,160.0
225300.0,72.0
84200.0,26.0
533700.0,145.0
573433.0,129.0
837600.0,126.0
183200.0,59.0
220161.0,46.0
570900.0,149.0
573433.0,129.0
665900.0,98.0
285100.0,70.0
220161.0,46.0
574400.0,150.0
510900.0,129.0
704500.0,131.0
127200.0,51.0
1003800.0,174.0
371800.0,82.0
380600.0,55.0
81700.0,13.0
315200.0,69.0
324300.0,54.0
517700.0,135.0
573433.0,129.0
1180900.0,209.0
467600.0,104.0
220161.0,46.0
319106.0,90.0
573433.0,129.0
314050.0,56.0
317805.0,108.0
220161.0,46.0
319106.0,90.0
573433.0,129.0
314050.0,56.0
317805.0,108.0
220161.0,46.0
319106.0,90.0
573433.0,129.0
314050.0,56.0
317805.0,108.0
220161.0,46.0
319106.0,90.0
520500.0,110.0
508100.0,126.0
327400.0,121.0
166100.0,36.0
319106.0,90.0
845500.0,219.0
250200.0,52.0
335700.0,114.0
253400.0,65.0
319106.0,90.0
573433.0,129.0
130600.0,35.0
296800.0,114.0
101600.0,18.0
319106.0,90.0
555000.0,143.0
263800.0,46.0
311900.0,126.0
220161.0,46.0
319106.0,90.0
748200.0,157.0
10900.0,3.0
255900.0,135.0
4800.0,2.0
128600.0,50.0
573433.0,129.0
66500.0,18.0
553800.0,152.0
4500.0,2.0
228000.0,73.0
614100.0,141.0
40600.0,11.0
95500.0,36.0
259300.0,64.0
293300.0,86.0
671200.0,162.0
173100.0,39.0
332000.0,127.0
571800.0,111.0
189300.0,40.0
707100.0,169.0
167700.0,26.0
159000.0,107.0
537400.0,132.0
319106.0,90.0
661100.0,166.0
137600.0,22.0
520600.0,187.0
243800.0,50.0
25000.0,11.0
686300.0,148.0
374900.0,65.0
689200.0,167.0
181000.0,27.0
162000.0,70.0
631100.0,134.0
20900.0,5.0
197200.0,70.0
60900.0,20.0
204700.0,80.0
573433.0,129.0
50600.0,9.0
218900.0,80.0
220161.0,46.0
294300.0,97.0
314050.0,56.0
640000.0,119.0
241000.0,125.0
4000.0,4.0
203300.0,78.0
362600.0,70.0
464300.0,62.0
394600.0,124.0
24000.0,13.0
16100.0,3.0
573433.0,129.0
31500.0,7.0
458600.0,171.0
281725.0,57.0
289823.0,76.0
565469.0,125.0
254654.0,74.0
35200.0,20.0
132200.0,19.0
372800.0,99.0
565469.0,125.0
254654.0,74.0
52100.0,12.0
18300.0,9.0
286200.0,79.0
254654.0,74.0
673200.0,140.0
7000.0,2.0
353300.0,59.0
289823.0,76.0
333976.0,60.0
254654.0,74.0
46900.0,13.0
324400.0,70.0
681500.0,167.0
565469.0,125.0
333976.0,60.0
195500.0,59.0
281725.0,57.0
434400.0,92.0
565469.0,125.0
333976.0,60.0
449100.0,118.0
8500.0,4.0
241200.0,56.0
1017700.0,171.0
732000.0,108.0
414700.0,100.0
770400.0,143.0
364600.0,105.0
357100.0,85.0
330900.0,57.0
382100.0,103.0
219300.0,57.0
502300.0,127.0
390900.0,79.0
971400.0,206.0
49600.0,9.0
281725.0,57.0
289823.0,76.0
565469.0,125.0
333976.0,60.0
254654.0,74.0
281725.0,57.0
289823.0,76.0
565469.0,125.0
333976.0,60.0
254654.0,74.0
281725.0,57.0
289823.0,76.0
565469.0,125.0
333976.0,60.0
254654.0,74.0
281725.0,57.0
109100.0,29.0
565469.0,125.0
333976.0,60.0
389400.0,85.0
86400.0,32.0
288500.0,99.0
565469.0,125.0
400.0,1.0
277600.0,52.0
597700.0,99.0
334500.0,80.0
565469.0,125.0
333976.0,60.0
208600.0,45.0
235500.0,63.0
209900.0,35.0
565469.0,125.0
333976.0,60.0
354500.0,78.0
684400.0,109.0
39600.0,7.0
808200.0,194.0
232900.0,28.0
408400.0,154.0
530900.0,106.0
12800.0,6.0
940600.0,217.0
305900.0,53.0
226300.0,61.0
281725.0,57.0
215000.0,80.0
565469.0,125.0
32900.0,9.0
52100.0,48.0
141800.0,45.0
141600.0,36.0
565469.0,125.0
512400.0,84.0
158100.0,67.0
141300.0,28.0
60100.0,16.0
593400.0,137.0
310600.0,43.0
148000.0,54.0
189400.0,60.0
287300.0,79.0
407600.0,109.0
186600.0,45.0
257900.0,54.0
329900.0,69.0
275000.0,82.0
640800.0,159.0
633700.0,105.0
211000.0,68.0
400700.0,65.0
133800.0,53.0
631900.0,161.0
402100.0,69.0
202300.0,63.0
341800.0,57.0
255400.0,79.0
820800.0,159.0
29100.0,7.0
245500.0,76.0
76700.0,19.0
139400.0,47.0
22000.0,3.0
97300.0,37.0
61100.0,40.0
51600.0,23.0
154900.0,63.0
565469.0,125.0
387900.0,82.0
357700.0,112.0
281725.0,57.0
441000.0,139.0
565469.0,125.0
397600.0,71.0
70000.0,19.0
281725.0,57.0
515400.0,107.0
565469.0,125.0
333976.0,60.0
461300.0,140.0
281725.0,57.0
457500.0,110.0
565469.0,125.0
438600.0,85.0
200200.0,77.0
281725.0,57.0
581600.0,115.0
565469.0,125.0
916900.0,135.0
330700.0,82.0
242686.0,49.0
356669.0,98.0
517223.0,116.0
239408.0,68.0
77900.0,34.0
141700.0,45.0
42900.0,15.0
517223.0,116.0
239408.0,68.0
302000.0,69.0
151800.0,54.0
253500.0,74.0
517223.0,116.0
237800.0,21.0
2000.0,1.0
351000.0,71.0
300600.0,86.0
239408.0,68.0
536100.0,121.0
671400.0,105.0
284200.0,51.0
148400.0,59.0
517223.0,116.0
523826.0,90.0
267200.0,59.0
242686.0,49.0
544200.0,111.0
173000.0,47.0
717500.0,128.0
181600.0,95.0
43300.0,6.0
287300.0,72.0
743100.0,156.0
482300.0,58.0
252000.0,55.0
562200.0,111.0
385200.0,124.0
758400.0,168.0
297000.0,46.0
225400.0,55.0
362000.0,78.0
358000.0,100.0
517223.0,116.0
523826.0,90.0
384700.0,110.0
242686.0,49.0
356669.0,98.0
517223.0,116.0
523826.0,90.0
239408.0,68.0
242686.0,49.0
356669.0,98.0
517223.0,116.0
523826.0,90.0
239408.0,68.0
242686.0,49.0
356669.0,98.0
517223.0,116.0
523826.0,90.0
239408.0,68.0
442400.0,71.0
324100.0,79.0
517223.0,116.0
485200.0,83.0
477400.0,122.0
47700.0,17.0
447700.0,125.0
517223.0,116.0
605200.0,97.0
494200.0,123.0
336100.0,67.0
430800.0,123.0
517223.0,116.0
1211400.0,186.0
299000.0,66.0
410700.0,70.0
357700.0,115.0
517223.0,116.0
777800.0,174.0
200400.0,60.0
17600.0,10.0
350000.0,117.0
517223.0,116.0
703200.0,108.0
202800.0,68.0
242686.0,49.0
349300.0,100.0
565200.0,111.0
420800.0,81.0
307900.0,94.0
242686.0,49.0
445200.0,114.0
5100.0,2.0
553600.0,97.0
229200.0,74.0
242686.0,49.0
364600.0,100.0
818800.0,150.0
377200.0,70.0
201700.0,52.0
242686.0,49.0
454700.0,117.0
517223.0,116.0
347000.0,77.0
182200.0,55.0
242686.0,49.0
283500.0,75.0
517223.0,116.0
544700.0,93.0
449400.0,87.0
242686.0,49.0
297900.0,94.0
159100.0,41.0
301500.0,70.0
95400.0,44.0
242686.0,49.0
230200.0,77.0
517223.0,116.0
523826.0,90.0
179400.0,65.0
242686.0,49.0
327200.0,101.0
756700.0,161.0
271700.0,62.0
183400.0,55.0
38700.0,5.0
320100.0,94.0
782300.0,211.0
1045500.0,138.0
352800.0,101.0
208200.0,36.0
366300.0,93.0
688300.0,194.0
617600.0,84.0
307100.0,88.0
242686.0,49.0
565200.0,132.0
152200.0,30.0
578600.0,93.0
57400.0,28.0
242686.0,49.0
528200.0,125.0
523826.0,90.0
585600.0,113.0
128800.0,43.0
242686.0,49.0
510600.0,129.0
517223.0,116.0
421100.0,103.0
84400.0,32.0
305262.0,55.0
374563.0,96.0
430500.0,107.0
291096.0,75.0
151800.0,69.0
97900.0,28.0
50000.0,4.0
430500.0,107.0
523538.0,83.0
291096.0,75.0
573300.0,101.0
309200.0,69.0
291096.0,75.0
511500.0,139.0
100.0,1.0
567900.0,76.0
636200.0,149.0
430500.0,107.0
793800.0,131.0
768300.0,186.0
385700.0,63.0
423700.0,122.0
430500.0,107.0
468500.0,72.0
256200.0,72.0
305262.0,55.0
641800.0,140.0
430500.0,107.0
523538.0,83.0
398600.0,95.0
63500.0,10.0
279500.0,49.0
430500.0,107.0
291096.0,75.0
499600.0,68.0
305262.0,55.0
227500.0,66.0
739100.0,137.0
187500.0,35.0
505000.0,117.0
532000.0,91.0
607400.0,121.0
430500.0,107.0
405900.0,59.0
406800.0,104.0
305262.0,55.0
374563.0,96.0
430500.0,107.0
523538.0,83.0
291096.0,75.0
305262.0,55.0
374563.0,96.0
430500.0,107.0
523538.0,83.0
291096.0,75.0
305262.0,55.0
374563.0,96.0
430500.0,107.0
523538.0,83.0
291096.0,75.0
416300.0,54.0
292000.0,78.0
430500.0,107.0
263100.0,52.0
293300.0,72.0
305262.0,55.0
465100.0,135.0
12000.0,3.0
19300.0,8.0
63700.0,41.0
189000.0,42.0
477500.0,139.0
430500.0,107.0
359400.0,56.0
201300.0,52.0
305262.0,55.0
217000.0,54.0
430500.0,107.0
354600.0,62.0
270500.0,85.0
305262.0,55.0
335500.0,98.0
533300.0,134.0
727800.0,95.0
161400.0,49.0
119500.0,15.0
462500.0,96.0
430500.0,107.0
265900.0,55.0
224400.0,56.0
305262.0,55.0
330500.0,90.0
430500.0,107.0
574200.0,108.0
270000.0,57.0
48600.0,21.0
508200.0,120.0
430500.0,107.0
434400.0,54.0
104000.0,68.0
195300.0,63.0
308800.0,92.0
430500.0,107.0
526200.0,106.0
28400.0,27.0
143700.0,33.0
334000.0,90.0
430500.0,107.0
873900.0,119.0
195700.0,56.0
429900.0,51.0
249500.0,77.0
632700.0,167.0
772200.0,89.0
365900.0,83.0
463700.0,62.0
412000.0,95.0
430500.0,107.0
746500.0,98.0
595800.0,127.0
304500.0,46.0
377300.0,89.0
430500.0,107.0
924000.0,116.0
280400.0,68.0
275400.0,63.0
254600.0,93.0
430500.0,107.0
462200.0,79.0
222000.0,49.0
271100.0,82.0
426400.0,95.0
430500.0,107.0
735400.0,109.0
221600.0,48.0
305400.0,50.0
271200.0,98.0
116200.0,42.0
1092400.0,218.0
228700.0,69.0
534700.0,94.0
228300.0,91.0
468700.0,129.0
867400.0,145.0
210500.0,54.0
243600.0,50.0
531200.0,128.0
430500.0,107.0
491800.0,80.0
247000.0,59.0
249500.0,69.0
456300.0,121.0
430500.0,107.0
614100.0,78.0
466800.0,96.0
194808.0,35.0
340512.0,95.0
556500.0,125.0
208036.0,67.0
22000.0,19.0
31100.0,11.0
15200.0,3.0
208036.0,67.0
694000.0,135.0
41000.0,8.0
249100.0,56.0
249100.0,79.0
556500.0,125.0
521748.0,84.0
621800.0,150.0
170500.0,23.0
122100.0,35.0
556500.0,125.0
534000.0,90.0
695200.0,173.0
113000.0,30.0
470500.0,118.0
556500.0,125.0
990100.0,146.0
164000.0,47.0
194808.0,35.0
416600.0,106.0
663400.0,132.0
923000.0,160.0
575500.0,168.0
1000.0,1.0
183700.0,49.0
556500.0,125.0
379500.0,66.0
388600.0,84.0
547200.0,120.0
434900.0,129.0
655400.0,116.0
640200.0,91.0
247800.0,86.0
515300.0,80.0
457500.0,136.0
556500.0,125.0
1011400.0,130.0
274800.0,92.0
194808.0,35.0
340512.0,95.0
556500.0,125.0
521748.0,84.0
208036.0,67.0
194808.0,35.0
340512.0,95.0
556500.0,125.0
521748.0,84.0
208036.0,67.0
194808.0,35.0
340512.0,95.0
556500.0,125.0
521748.0,84.0
208036.0,67.0
194808.0,35.0
503600.0,120.0
556500.0,125.0
537800.0,96.0
156800.0,84.0
194808.0,35.0
340512.0,95.0
598900.0,138.0
132200.0,18.0
185000.0,60.0
194808.0,35.0
340512.0,95.0
690600.0,148.0
322800.0,69.0
124400.0,48.0
194808.0,35.0
154700.0,58.0
578600.0,129.0
484800.0,83.0
81600.0,44.0
194808.0,35.0
373900.0,113.0
654400.0,121.0
651900.0,121.0
115000.0,59.0
194808.0,35.0
239700.0,89.0
445800.0,132.0
413300.0,78.0
35400.0,37.0
194808.0,35.0
456600.0,106.0
622900.0,142.0
260700.0,49.0
80700.0,42.0
194808.0,35.0
444600.0,103.0
549500.0,121.0
399200.0,66.0
138000.0,56.0
194808.0,35.0
445500.0,114.0
316300.0,61.0
885000.0,128.0
170200.0,46.0
35600.0,6.0
491900.0,127.0
556500.0,125.0
568700.0,92.0
123500.0,53.0
260000.0,35.0
381600.0,106.0
309800.0,84.0
791200.0,121.0
72500.0,36.0
105600.0,18.0
356000.0,118.0
778700.0,170.0
421000.0,69.0
117000.0,45.0
12100.0,4.0
213200.0,99.0
455200.0,131.0
92200.0,20.0
83400.0,31.0
194808.0,35.0
108700.0,44.0
591800.0,175.0
186200.0,23.0
211700.0,52.0
440500.0,56.0
281100.0,88.0
532800.0,127.0
537500.0,94.0
70100.0,51.0
51500.0,9.0
321600.0,90.0
293700.0,63.0
688700.0,100.0
125900.0,43.0
194808.0,35.0
583800.0,144.0
585200.0,127.0
1129300.0,163.0
127300.0,42.0
194808.0,35.0
466200.0,115.0
556500.0,125.0
521748.0,84.0
214700.0,57.0
343033.0,64.0
320448.0,89.0
560133.0,124.0
293611.0,76.0
111000.0,52.0
179300.0,58.0
320448.0,89.0
560133.0,124.0
79100.0,31.0
648800.0,183.0
10600.0,3.0
244800.0,55.0
560133.0,124.0
294841.0,53.0
159500.0,21.0
308600.0,50.0
320448.0,89.0
560133.0,124.0
633900.0,111.0
1213600.0,215.0
200800.0,56.0
333300.0,117.0
588700.0,135.0
37500.0,19.0
101700.0,32.0
343033.0,64.0
427100.0,135.0
560133.0,124.0
819100.0,162.0
856400.0,191.0
343033.0,64.0
515800.0,116.0
642500.0,134.0
359600.0,65.0
556000.0,92.0
978800.0,151.0
326700.0,111.0
305500.0,56.0
201000.0,29.0
567300.0,133.0
707000.0,118.0
355700.0,114.0
560133.0,124.0
342500.0,70.0
161500.0,52.0
343033.0,64.0
320448.0,89.0
560133.0,124.0
294841.0,53.0
293611.0,76.0
343033.0,64.0
320448.0,89.0
560133.0,124.0
294841.0,53.0
293611.0,76.0
343033.0,64.0
320448.0,89.0
560133.0,124.0
294841.0,53.0
293611.0,76.0
51600.0,19.0
165600.0,33.0
790000.0,148.0
413400.0,56.0
90300.0,40.0
343033.0,64.0
368100.0,82.0
505300.0,128.0
349200.0,53.0
174800.0,61.0
135000.0,23.0
452700.0,106.0
876000.0,173.0
579200.0,104.0
265700.0,105.0
1000.0,1.0
307100.0,109.0
294841.0,53.0
438600.0,125.0
138700.0,68.0
343033.0,64.0
268100.0,71.0
783400.0,144.0
311000.0,58.0
182500.0,50.0
343033.0,64.0
469400.0,104.0
549100.0,120.0
372100.0,48.0
317300.0,66.0
106500.0,17.0
106000.0,35.0
257900.0,68.0
263400.0,38.0
135000.0,30.0
343033.0,64.0
259800.0,64.0
483700.0,123.0
103400.0,13.0
147900.0,59.0
5900.0,7.0
462800.0,103.0
550900.0,107.0
358800.0,45.0
163100.0,76.0
255500.0,60.0
379900.0,111.0
294841.0,53.0
987800.0,162.0
211800.0,77.0
300800.0,57.0
236900.0,80.0
294841.0,53.0
184100.0,80.0
170100.0,44.0
340500.0,68.0
274700.0,60.0
532900.0,114.0
96400.0,15.0
124700.0,48.0
42000.0,10.0
187100.0,71.0
692700.0,144.0
122700.0,20.0
190500.0,44.0
284300.0,45.0
331000.0,101.0
326500.0,81.0
103500.0,25.0
230500.0,60.0
862600.0,138.0
289300.0,69.0
523700.0,124.0
324400.0,50.0
300900.0,95.0
582400.0,107.0
257800.0,83.0
586500.0,141.0
459300.0,88.0
230700.0,65.0
558700.0,117.0
300600.0,91.0
765700.0,162.0
46000.0,4.0
292200.0,67.0
431000.0,102.0
267200.0,81.0
294841.0,53.0
391300.0,135.0
195200.0,50.0
860800.0,138.0
423700.0,119.0
560133.0,124.0
294841.0,53.0
100800.0,29.0
414030.0,80.0
375046.0,101.0
555900.0,122.0
265930.0,70.0
80500.0,45.0
382500.0,99.0
375046.0,101.0
555900.0,122.0
12100.0,7.0
410500.0,97.0
414030.0,80.0
252500.0,69.0
495600.0,78.0
265930.0,70.0
843000.0,202.0
348900.0,60.0
375046.0,101.0
169600.0,44.0
1026000.0,181.0
572900.0,132.0
523700.0,108.0
465100.0,101.0
555900.0,122.0
435400.0,93.0
202300.0,73.0
414030.0,80.0
398900.0,106.0
555900.0,122.0
1077400.0,167.0
647900.0,129.0
414030.0,80.0
470500.0,122.0
555900.0,122.0
323000.0,48.0
197100.0,73.0
871400.0,141.0
404300.0,84.0
159800.0,47.0
604200.0,96.0
378600.0,85.0
512800.0,97.0
567700.0,143.0
555900.0,122.0
278000.0,39.0
158200.0,57.0
414030.0,80.0
375046.0,101.0
555900.0,122.0
495600.0,78.0
265930.0,70.0
414030.0,80.0
375046.0,101.0
555900.0,122.0
495600.0,78.0
265930.0,70.0
414030.0,80.0
375046.0,101.0
555900.0,122.0
495600.0,78.0
265930.0,70.0
344200.0,94.0
356900.0,115.0
555900.0,122.0
265930.0,70.0
255200.0,44.0
205400.0,40.0
304700.0,81.0
555900.0,122.0
265930.0,70.0
401400.0,83.0
414030.0,80.0
375046.0,101.0
555900.0,122.0
265930.0,70.0
672200.0,118.0
315100.0,70.0
396800.0,97.0
555900.0,122.0
1132800.0,143.0
105200.0,29.0
455000.0,90.0
401300.0,95.0
555900.0,122.0
205900.0,32.0
376700.0,76.0
248400.0,54.0
455800.0,112.0
338300.0,83.0
271300.0,46.0
466900.0,71.0
680300.0,114.0
392700.0,110.0
746300.0,164.0
468200.0,76.0
291900.0,101.0
339200.0,85.0
215100.0,81.0
459700.0,116.0
100300.0,28.0
183800.0,83.0
554900.0,106.0
227100.0,80.0
586100.0,125.0
447500.0,48.0
54200.0,28.0
616600.0,86.0
572300.0,130.0
671400.0,174.0
558900.0,86.0
121500.0,38.0
537300.0,98.0
331100.0,95.0
541300.0,106.0
339500.0,54.0
303500.0,54.0
483000.0,110.0
510300.0,135.0
617100.0,108.0
754500.0,104.0
204500.0,57.0
162100.0,26.0
68100.0,22.0
594800.0,118.0
442500.0,68.0
72000.0,28.0
157300.0,27.0
403800.0,113.0
189200.0,37.0
473500.0,64.0
216400.0,67.0
176300.0,34.0
349300.0,132.0
555900.0,122.0
495600.0,78.0
139200.0,40.0
410100.0,90.0
233200.0,61.0
690700.0,132.0
739100.0,109.0
238500.0,76.0
318700.0,65.0
260300.0,83.0
789600.0,171.0
763300.0,96.0
200700.0,67.0
276200.0,56.0
443100.0,139.0
495600.0,78.0
941600.0,201.0
287600.0,72.0
603300.0,87.0
520200.0,118.0
555900.0,122.0
527300.0,84.0
286300.0,73.0
2600.0,1.0
394652.0,106.0
576811.0,137.0
286933.0,86.0
34700.0,11.0
155900.0,33.0
1500.0,4.0
403900.0,104.0
3000.0,2.0
380700.0,88.0
542043.0,92.0
327500.0,81.0
576811.0,137.0
537578.0,79.0
286933.0,86.0
323800.0,74.0
394652.0,106.0
543300.0,153.0
118400.0,34.0
507700.0,164.0
767900.0,133.0
596100.0,127.0
576811.0,137.0
193200.0,53.0
106700.0,38.0
542043.0,92.0
282200.0,71.0
576811.0,137.0
871100.0,107.0
258900.0,76.0
542043.0,92.0
324500.0,105.0
537578.0,79.0
389000.0,106.0
184500.0,81.0
939400.0,143.0
327700.0,95.0
440600.0,106.0
590300.0,91.0
315000.0,67.0
682300.0,114.0
552300.0,135.0
576811.0,137.0
633300.0,95.0
341200.0,102.0
542043.0,92.0
394652.0,106.0
576811.0,137.0
537578.0,79.0
286933.0,86.0
542043.0,92.0
394652.0,106.0
576811.0,137.0
537578.0,79.0
286933.0,86.0
542043.0,92.0
394652.0,106.0
576811.0,137.0
537578.0,79.0
286933.0,86.0
849100.0,133.0
437200.0,110.0
696700.0,151.0
810800.0,110.0
367600.0,78.0
811900.0,122.0
376300.0,112.0
753300.0,153.0
795400.0,99.0
385800.0,92.0
462600.0,94.0
386300.0,108.0
556800.0,154.0
611800.0,111.0
189900.0,45.0
631600.0,109.0
474700.0,141.0
832900.0,185.0
435300.0,74.0
197200.0,97.0
486700.0,95.0
331100.0,125.0
489100.0,140.0
281400.0,71.0
328000.0,135.0
580400.0,101.0
454600.0,109.0
906200.0,204.0
217600.0,38.0
141900.0,70.0
548200.0,85.0
382800.0,85.0
590500.0,150.0
303700.0,53.0
398600.0,98.0
452300.0,77.0
120400.0,24.0
398000.0,109.0
769000.0,89.0
308400.0,81.0
609900.0,99.0
341600.0,91.0
847100.0,169.0
893800.0,104.0
312600.0,90.0
429700.0,90.0
558900.0,136.0
337700.0,78.0
606400.0,99.0
337100.0,78.0
659400.0,121.0
394652.0,106.0
576811.0,137.0
583700.0,90.0
251100.0,106.0
342600.0,64.0
401500.0,126.0
270700.0,71.0
291500.0,51.0
182700.0,92.0
466700.0,84.0
513800.0,122.0
755300.0,174.0
1175200.0,146.0
447400.0,91.0
453900.0,68.0
437400.0,131.0
325300.0,110.0
738200.0,91.0
153800.0,59.0
675500.0,100.0
511200.0,130.0
722600.0,149.0
997800.0,117.0
167100.0,63.0
424700.0,68.0
468600.0,137.0
576811.0,137.0
537578.0,79.0
317400.0,87.0
709900.0,117.0
468800.0,137.0
700400.0,143.0
408700.0,76.0
305100.0,79.0
542043.0,92.0
394652.0,106.0
576811.0,137.0
537578.0,79.0
286933.0,86.0
471020.0,95.0
314543.0,86.0
528875.0,113.0
265212.0,77.0
40200.0,21.0
600.0,2.0
2000.0,1.0
344800.0,58.0
395700.0,99.0
492300.0,147.0
471020.0,95.0
207400.0,67.0
344800.0,58.0
734500.0,135.0
131800.0,46.0
667300.0,122.0
314543.0,86.0
528875.0,113.0
344800.0,58.0
648800.0,171.0
